,Score: Max Loss,Zero Line,Random,HMM(2),HMM(3),HMM(4),HMM(5),HMM(6),Max Gain
261,0.0,0.5227929581573557,0.5256183399614177,0.5228796729498968,0.5230831770295021,0.5234385573064483,0.5234385573064483,0.5234385573064483,1.0
262,0.0,0.48109985980529013,0.4832078392834693,0.5216619609528431,0.5216619609528431,0.5350392109427005,0.5350392109427005,0.5350392109427005,1.0
263,0.0,0.48682507450318624,0.4847502066236084,0.5123497258325909,0.5138244681195417,0.5309300975608697,0.5309300975608697,0.5309300975608697,1.0
264,0.0,0.5420766305211973,0.5455511456990317,0.5040855763145082,0.5446760394203085,0.5446760394203085,0.5446760394203085,0.5446760394203085,1.0
265,0.0,0.5094720230895811,0.5077879060013184,0.5061804081166522,0.5093048727944725,0.509544178030638,0.509544178030638,0.509544178030638,1.0
266,0.0,0.4868410807840849,0.4926039864303019,0.5093100989711208,0.5093100989711208,0.5099272022170827,0.513158919215915,0.513158919215915,1.0
267,0.0,0.5126965761014886,0.5128938834083114,0.5133061447155974,0.514338549617761,0.5210203406251798,0.5210203406251798,0.5210203406251798,1.0
268,0.0,0.5011360881617228,0.5017746089843101,0.526232192000501,0.526232192000501,0.526232192000501,0.526232192000501,0.526232192000501,1.0
269,0.0,0.5042342864878617,0.5044553808377895,0.5025324610152715,0.5066054052287733,0.5248799706841383,0.5248799706841383,0.5248799706841383,1.0
270,0.0,0.5119338085571337,0.5160135985786384,0.5091963455701909,0.5132487619028263,0.5172114068391692,0.5172114068391692,0.5172114068391692,1.0
271,0.0,0.5267351014308511,0.5279426584909109,0.5256200976613781,0.5274344424945956,0.5444104452764751,0.5444104452764751,0.5444104452764751,1.0
272,0.0,0.4861532762711944,0.48301610393393163,0.5149678095452176,0.5155823330045955,0.5158717067510514,0.5158717067510514,0.5158717067510514,1.0
273,0.0,0.4834623901421538,0.4824491155089586,0.5132301534583705,0.5204506245414051,0.5204506245414051,0.5204506245414051,0.5204506245414051,1.0
274,0.0,0.4998900249040379,0.49525505019111193,0.5088833039295196,0.5088833039295196,0.5663334919977313,0.5663334919977313,0.5663334919977313,1.0
275,0.0,0.5017578680692395,0.50854908625809,0.5009885295854041,0.5038376620741694,0.5038376620741694,0.5038376620741694,0.5038376620741694,1.0
276,0.0,0.544388783582785,0.5585291378123356,0.5355958353041368,0.5454182801698058,0.5454182801698058,0.5454182801698058,0.5454182801698058,1.0
277,0.0,0.5448948988995103,0.5333202662046193,0.5070824604031512,0.542716175526563,0.5442607791166284,0.5448948988995103,0.5448948988995103,1.0
278,0.0,0.5136098902181839,0.5254406875981368,0.5136098902181839,0.535075487316948,0.535075487316948,0.535075487316948,0.535075487316948,1.0
279,0.0,0.4942474691351731,0.49223230603499535,0.5061215834599189,0.5577273700414909,0.5577273700414909,0.5577273700414909,0.5577273700414909,1.0
280,0.0,0.4878739728333069,0.48735977333704694,0.5110235699815856,0.5391989452318017,0.5391989452318017,0.5391989452318017,0.5391989452318017,1.0
281,0.0,0.47810355121508424,0.480579041912474,0.517311455227769,0.5265160185016536,0.5265160185016536,0.5265160185016536,0.5265160185016536,1.0
