,Learn Result: Max Loss,Zero Loss,Random,HMM(2),HMM(3),HMM(4),HMM(5),HMM(6),Max Gain
195,-153564.60000000027,0,890.8433333333329,519.4000000000233,1301.9000000000233,1301.9000000000233,1301.9000000000233,1301.9000000000233,142621.1000000003
196,-193678.6,0,-2416.0066666666658,-1392.3000000000466,-612.5,8942.100000000093,8942.100000000093,8942.100000000093,187905.3
197,-193879.90000000005,0,1933.093333333328,18816.300000000047,18987.800000000047,31674.900000000373,31674.900000000373,31674.900000000373,211645.60000000003
198,-235644.39999999973,0,3923.443333333327,34343.09999999998,34343.09999999998,40902.39999999956,40902.39999999956,40902.39999999956,268512.49999999977
199,-133713.19999999984,0,186.05333333331996,5937.599999999977,6805.59999999986,6805.59999999986,6805.59999999986,6805.59999999986,139799.49999999988
200,-140904.70000000054,0,-515.3599999999933,3091.5999999999767,3091.5999999999767,3091.5999999999767,3091.5999999999767,3091.5999999999767,143077.60000000053
201,-119641.40000000087,0,38.31666666666084,6163.199999999953,6163.199999999953,6163.199999999953,8350.699999999953,8350.699999999953,127992.10000000086
202,-156672.0999999994,0,39.86999999999292,161.80000000004657,161.80000000004657,161.80000000004657,161.80000000004657,161.80000000004657,137492.39999999947
203,-155193.80000000028,0,2129.746666666671,-7106.599999999977,0.0,0.0,0.0,0.0,129183.6000000003
204,-170318.8000000001,0,1263.5766666666702,-781.6999999999534,381.0,1199.9000000000233,1199.9000000000233,1199.9000000000233,160075.8000000001
205,-152920.70000000013,0,-1404.4733333333327,15753.200000000186,15753.200000000186,15753.200000000186,15753.200000000186,15753.200000000186,167091.80000000016
206,-178160.8000000008,0,-39.55333333333207,-694.5999999999767,114.5,19185.900000000373,19185.900000000373,19185.900000000373,176298.80000000077
207,-175298.79999999952,0,1509.8633333333394,-961.9000000000233,1951.6000000000931,1951.6000000000931,1951.6000000000931,1951.6000000000931,160622.79999999955
208,-187155.3,0,-3332.626666666678,18745.29999999993,19600.29999999993,26331.300000000396,26331.300000000396,26331.300000000396,205896.09999999992
209,-173483.79999999976,0,1514.51666666667,-503.70000000006985,1225.9000000001397,3139.899999999907,3139.899999999907,3139.899999999907,147856.0999999998
210,-149509.69999999978,0,-1692.0733333333312,-343.19999999995343,-343.19999999995343,4488.59999999986,4488.59999999986,4488.59999999986,147308.5999999998
211,-123044.79999999989,0,-89.64999999999903,50.20000000006985,50.20000000006985,2872.199999999837,2872.199999999837,2872.199999999837,119306.89999999988
212,-152062.09999999992,0,119.6700000000031,-608.3000000000466,-319.39999999990687,-185.5,0.0,0.0,132959.89999999997
213,-134357.20000000045,0,719.3833333333338,-966.7999999999884,-780.0,7255.200000000128,7255.200000000128,7255.200000000128,121485.20000000048
214,-133390.19999999984,0,710.6733333333323,-287.70000000001164,-87.19999999995343,3391.899999999965,3391.899999999965,3391.899999999965,130288.89999999985
215,-128620.29999999999,0,3546.8399999999965,4365.600000000093,4522.300000000047,4522.300000000047,4542.600000000035,4542.600000000035,133162.90000000002
216,-137772.20000000007,0,1306.0966666666718,-861.0999999999767,-122.40000000008149,376.0,376.0,376.0,121176.70000000006
217,-113731.99999999946,0,213.29333333333247,-444.30000000004657,259.80000000004657,259.80000000004657,259.80000000004657,259.80000000004657,105069.49999999946
218,-121351.20000000017,0,779.5733333333337,1209.6999999999534,1209.6999999999534,2132.5999999999767,2132.5999999999767,2132.5999999999767,121516.30000000019
219,-112836.30000000048,0,-692.7433333333296,6381.399999999965,6381.399999999965,6381.399999999965,6381.399999999965,6381.399999999965,118656.80000000044
220,-188209.7999999998,0,1944.8666666666638,-3050.2999999999884,668.4999999999418,9393.599999999744,9393.599999999744,9393.599999999744,169223.7999999998
221,-133007.90000000014,0,601.6833333333319,-3.300000000046566,-3.300000000046566,-3.300000000046566,0.0,0.0,126029.60000000021
222,-191749.80000000045,0,1507.0133333333288,24930.0,24930.0,36066.79999999999,36066.79999999999,36066.79999999999,216919.6000000005
223,-183349.00000000058,0,-2284.129999999995,3959.9000000000815,3959.9000000000815,4026.600000000093,4302.4000000000815,4302.4000000000815,187651.40000000066
224,-166987.60000000033,0,-73.20999999999913,18554.70000000001,19574.100000000035,24839.89999999979,24839.89999999979,24839.89999999979,186667.00000000035
225,-177845.19999999995,0,-346.7333333333251,331.79999999998836,437.5999999999767,728.4000000000233,728.4000000000233,728.4000000000233,162225.7
226,-129541.2000000001,0,2119.1766666666613,977.9999999999418,1420.0999999999185,1420.0999999999185,1420.0999999999185,1420.0999999999185,105057.30000000003
227,-143050.8000000001,0,895.6833333333392,17578.300000000047,18386.400000000023,28589.499999999767,28589.499999999767,28589.499999999767,161203.90000000008
228,-150830.30000000028,0,250.3400000000062,7238.899999999965,7238.899999999965,12491.099999999977,12491.099999999977,12491.099999999977,157326.4000000002
229,-163809.40000000002,0,1654.0566666666637,-515.1000000000349,-10.700000000011642,155.10000000003492,155.10000000003492,155.10000000003492,149920.50000000003
230,-138211.79999999978,0,2075.70666666667,-1077.7000000000698,-195.10000000003492,895.1999999998952,895.1999999998952,895.1999999998952,123813.19999999978
231,-187305.4999999996,0,-2667.8633333333323,-2674.2999999999884,-811.3000000000466,-18.399999999906868,0.0,0.0,152767.59999999957
232,-181006.1000000001,0,1370.096666666662,19023.400000000023,19023.400000000023,19023.400000000023,19023.400000000023,19023.400000000023,198912.90000000008
233,-172543.9000000005,0,-1467.466666666655,23565.0,23565.0,23565.0,23565.0,23565.0,193182.20000000054
234,-155749.69999999943,0,594.6233333333294,-341.29999999993015,-318.4000000000233,4656.09999999986,4656.09999999986,4656.09999999986,154410.39999999944
235,-192309.89999999898,0,-1529.7366666666614,-576.2000000000698,180.20000000006985,180.20000000006985,180.20000000006985,180.20000000006985,185884.89999999898
236,-226837.3000000001,0,-22.64333333332858,896.5,1274.5,10314.49999999965,10314.49999999965,10314.49999999965,228188.20000000013
237,-294002.20000000024,0,742.4066666666598,7575.400000000023,7575.400000000023,8218.199999999895,8218.199999999895,8218.199999999895,300850.1000000002
238,-233343.7000000004,0,-183.82666666666287,34918.69999999995,43535.399999999965,45691.70000000001,45691.70000000001,45691.70000000001,276216.50000000035
239,-174538.3000000008,0,-2437.6333333333314,1959.6999999999534,2401.899999999965,2401.899999999965,2401.899999999965,2401.899999999965,167904.70000000083
240,-186913.10000000012,0,2168.7866666666596,789.7000000000116,789.7000000000116,789.7000000000116,789.7000000000116,789.7000000000116,179679.40000000017
241,-231955.59999999992,0,273.5766666666702,7785.100000000035,7785.100000000035,17599.39999999979,17599.39999999979,17599.39999999979,238436.99999999988
242,-294444.4000000003,0,2426.656666666664,-2074.5999999999767,239.79999999998836,239.79999999998836,239.79999999998836,239.79999999998836,257467.70000000024
243,-463436.4000000004,0,1376.6333333333387,11279.299999999988,11279.299999999988,12626.10000000021,12626.10000000021,12626.10000000021,471769.6000000003
244,-327858.20000000007,0,-301.78666666666686,42397.09999999998,65553.10000000003,76969.29999999964,76969.29999999964,76969.29999999964,393411.30000000005
245,-334806.69999999984,0,1023.9833333333372,2800.5999999999767,2800.5999999999767,3666.1999999999534,3666.1999999999534,3666.1999999999534,337241.69999999984
246,-183958.7999999997,0,-1940.2400000000005,16814.09999999986,17297.899999999907,17297.899999999907,18106.199999999953,18106.199999999953,202064.99999999965
247,-134618.29999999964,0,371.4833333333251,10560.29999999993,10560.29999999993,11582.900000000023,11582.900000000023,11582.900000000023,140711.99999999968
248,-131711.99999999977,0,-573.2700000000017,-342.70000000006985,-342.70000000006985,4648.39999999979,4648.39999999979,4648.39999999979,123570.19999999975
249,-170701.19999999995,0,135.1999999999995,8041.099999999977,8041.099999999977,8204.29999999993,8204.29999999993,8204.29999999993,178371.99999999997
250,-156779.69999999995,0,505.8633333333346,576.9000000000233,1191.0,1191.0,1191.0,1191.0,143702.99999999994
251,-158279.8999999999,0,105.45999999999913,-121.70000000006985,-121.70000000006985,-121.70000000006985,0.0,0.0,151339.59999999992
252,-144696.40000000043,0,-3171.2000000000066,2416.4000000000233,2416.4000000000233,2416.4000000000233,2416.4000000000233,2416.4000000000233,120405.80000000038
253,-122422.20000000038,0,2073.813333333339,-1227.5999999999767,-245.80000000004657,545.1999999994296,545.1999999994296,545.1999999994296,114268.70000000039
254,-106552.00000000004,0,-916.1599999999962,-998.3000000000466,565.4000000000233,565.4000000000233,565.4000000000233,565.4000000000233,100457.40000000005
255,-98007.40000000005,0,-992.3166666666511,9048.400000000023,9048.400000000023,9048.400000000023,9069.100000000035,9069.100000000035,107076.50000000009
256,-121350.1999999999,0,-1613.170000000008,616.0,616.0,616.0,616.0,616.0,113483.89999999985
257,-168128.7999999999,0,-323.7066666666651,522.2000000000116,1442.2000000000116,1442.2000000000116,1442.2000000000116,1442.2000000000116,147741.5999999999
258,-127479.29999999986,0,3559.5633333333317,375.19999999995343,375.19999999995343,375.19999999995343,375.19999999995343,375.19999999995343,116208.29999999987
259,-166925.09999999986,0,198.4200000000031,10599.399999999965,10599.399999999965,17123.89999999979,17123.89999999979,17123.89999999979,172143.19999999984
260,-150568.49999999977,0,-874.2799999999988,892.1999999999534,892.1999999999534,11571.099999999919,11571.099999999919,11571.099999999919,149207.69999999975
261,-104299.60000000028,0,563.6766666666687,17.29999999998836,57.90000000002328,128.80000000004657,128.80000000004657,128.80000000004657,95205.00000000029
262,-160086.6999999999,0,701.4333333333319,13497.099999999977,13497.099999999977,17948.399999999965,17948.399999999965,17948.399999999965,172664.79999999987
263,-112798.09999999983,0,-480.75,5914.100000000035,6255.799999999988,10219.199999999837,10219.199999999837,10219.199999999837,118903.39999999982
264,-122391.19999999974,0,784.4833333333348,-8577.70000000007,586.9000000000233,586.9000000000233,586.9000000000233,586.9000000000233,103390.89999999975
265,-98145.19999999975,0,-324.43000000001,-634.0999999999767,-32.20000000001164,13.900000000139698,13.900000000139698,13.900000000139698,94495.7999999998
266,-143187.79999999964,0,1694.9633333333259,6608.500000000058,6608.500000000058,6789.999999999709,7740.5,7740.5,150928.29999999964
267,-104882.79999999992,0,40.36333333332732,124.70000000001164,335.9000000000233,1702.799999999581,1702.799999999581,1702.799999999581,99688.0999999999
268,-140779.19999999998,0,179.37333333333422,7049.999999999942,7049.999999999942,7049.999999999942,7049.999999999942,7049.999999999942,140140.89999999997
269,-172826.1,0,75.78000000000368,-583.3000000001048,812.6999999999534,7076.300000000105,7076.300000000105,7076.300000000105,169923.5
270,-181343.9000000002,0,1445.1966666666704,-969.7000000000116,465.80000000004657,1869.5000000001164,1869.5000000001164,1869.5000000001164,172889.2000000002
271,-149658.3999999999,0,343.0966666666621,-316.80000000004657,198.69999999995343,5022.000000000349,5022.000000000349,5022.000000000349,134466.1999999999
272,-153553.7000000001,0,-990.8899999999994,9101.199999999953,9295.300000000047,9386.700000000012,9386.700000000012,9386.700000000012,162300.8000000001
273,-147459.80000000054,0,-309.0566666666612,9079.400000000023,11281.700000000012,11281.700000000012,11281.700000000012,11281.700000000012,157548.00000000052
274,-162046.50000000023,0,-1502.4933333333368,2915.2999999999884,2915.2999999999884,21538.60000000021,21538.60000000021,21538.60000000021,162117.80000000022
275,-213919.5999999997,0,2895.3700000000003,-327.9999999999418,886.7000000000116,886.7000000000116,886.7000000000116,886.7000000000116,212420.69999999972
276,-230764.49999999968,0,5994.046666666662,-3727.2999999999884,436.4000000000233,436.4000000000233,436.4000000000233,436.4000000000233,193131.99999999968
277,-236993.0999999997,0,-5034.19666666667,-16445.900000000023,-947.6000000000931,-275.80000000004657,0.0,0.0,197940.49999999965
278,-104236.09999999986,0,2401.036666666669,0.0,4356.399999999965,4356.399999999965,4356.399999999965,4356.399999999965,98711.89999999988
279,-121200.60000000012,0,-494.16333333333023,2911.7999999999884,15566.699999999546,15566.699999999546,15566.699999999546,15566.699999999546,124021.90000000017
280,-121740.89999999946,0,-128.31000000000253,5776.599999999977,12807.299999999756,12807.299999999756,12807.299999999756,12807.299999999756,127792.59999999944
281,-98175.60000000034,0,508.3266666666702,8051.099999999977,9941.199999999895,9941.199999999895,9941.199999999895,9941.199999999895,107168.20000000036
282,-105465.00000000015,0,-609.9166666666666,0.0,9274.599999999919,9274.599999999919,9274.599999999919,9274.599999999919,95289.50000000019
283,-114063.69999999937,0,-2401.199999999997,0.0,0.0,9452.0,9452.0,9452.0,99323.79999999939
284,-95511.10000000015,0,397.6133333333346,0.0,0.0,0.0,0.0,0.0,90872.20000000016
285,-115045.30000000028,0,-1163.6933333333388,2191.100000000035,9972.400000000373,9972.400000000373,9972.400000000373,9972.400000000373,117831.70000000027
286,-122381.79999999971,0,-675.3099999999953,0.0,10423.700000000244,10423.700000000244,10423.700000000244,10423.700000000244,117404.49999999968
287,-118986.59999999989,0,198.3299999999969,2155.9000000000233,5023.299999999523,5023.299999999523,5023.299999999523,5023.299999999523,119833.69999999995
288,-99236.69999999998,0,573.8866666666654,0.0,0.0,0.0,0.0,0.0,87573.49999999999
289,-97511.90000000002,0,586.5733333333386,0.0,5398.399999999907,5398.399999999907,5398.399999999907,5398.399999999907,93939.10000000003
290,-96851.60000000025,0,315.639999999997,0.0,0.0,0.0,0.0,0.0,88555.90000000026
291,-103862.30000000018,0,-482.88666666667024,0.0,0.0,0.0,0.0,0.0,91816.00000000013
292,-88764.30000000008,0,253.80333333333206,47.0,4109.999999999884,4109.999999999884,4109.999999999884,4109.999999999884,88648.10000000005
293,-110347.39999999998,0,605.5166666666652,0.0,6150.199999999953,6150.199999999953,6150.199999999953,6150.199999999953,109038.9
294,-115747.99999999952,0,-275.1999999999959,0.0,8082.299999999523,8082.299999999523,8082.299999999523,8082.299999999523,107707.39999999954
295,-109553.19999999952,0,-478.76666666667126,7562.5,13362.70000000007,13362.70000000007,13362.70000000007,13362.70000000007,115545.59999999957
296,-88748.2999999998,0,226.7233333333376,10073.100000000035,10073.100000000035,10073.100000000035,10073.100000000035,10073.100000000035,96938.9999999998
297,-103218.50000000042,0,781.4933333333271,0.0,2071.899999999616,2071.899999999616,2071.899999999616,2071.899999999616,97924.70000000045
298,-156189.30000000037,0,-72.24999999999515,5613.600000000035,8456.400000000023,8456.400000000023,8456.400000000023,8456.400000000023,161677.90000000037
299,-218742.30000000034,0,-576.126666666661,31898.50000000006,54741.00000000041,54741.00000000041,54741.00000000041,54741.00000000041,250626.00000000035
300,-315989.899999999,0,10252.056666666664,0.0,0.0,0.0,0.0,0.0,271250.399999999
301,-123567.10000000018,0,-319.9700000000157,0.0,0.0,0.0,0.0,0.0,119814.10000000015
302,-114163.29999999958,0,-880.8533333333302,0.0,0.0,0.0,0.0,0.0,99519.99999999956
303,-132122.79999999976,0,522.1666666666703,0.0,0.0,0.0,0.0,0.0,130813.49999999977
304,-166429.59999999957,0,-316.7899999999997,6051.0,9529.699999999779,9529.699999999779,9529.699999999779,9529.699999999779,172454.19999999958
305,-101255.99999999999,0,-543.0966666666682,11970.400000000023,11970.400000000023,11970.400000000023,11970.400000000023,11970.400000000023,110059.79999999999
306,-119891.40000000021,0,-273.8100000000001,0.0,12798.600000000326,12798.600000000326,12798.600000000326,12798.600000000326,112609.2000000002
307,-138019.8000000001,0,-278.97999999999956,2294.2000000000116,6574.500000000233,6574.500000000233,6574.500000000233,6574.500000000233,141942.20000000013
308,-125283.79999999939,0,1005.2333333333409,17534.600000000035,17534.600000000035,17534.600000000035,17534.600000000035,17534.600000000035,142285.39999999944
309,-110716.7000000002,0,780.4133333333278,0.0,1763.5,1763.5,1763.5,1763.5,107841.50000000016
310,-112795.70000000039,0,-1720.9066666666602,0.0,0.0,0.0,0.0,0.0,91088.20000000039
311,-81092.89999999962,0,509.63666666666177,15640.200000000012,15640.200000000012,15640.200000000012,15640.200000000012,15640.200000000012,94989.59999999963
312,-94104.50000000023,0,538.7233333333364,0.0,987.7000000001281,987.7000000001281,987.7000000001281,987.7000000001281,90404.50000000023
313,-101527.99999999991,0,-166.72666666666314,0.0,1916.100000000035,1916.100000000035,1916.100000000035,1916.100000000035,97981.09999999993
314,-117159.4,0,-612.8533333333362,5148.299999999988,5583.200000000186,5583.200000000186,5583.200000000186,5583.200000000186,121226.4
315,-121554.59999999937,0,-2363.2066666666556,0.0,0.0,0.0,0.0,0.0,120562.99999999937
316,-169729.8999999998,0,340.2300000000032,0.0,1677.0999999999767,1677.0999999999767,1677.0999999999767,1677.0999999999767,157294.3999999998
317,-203667.50000000017,0,878.989999999998,6366.899999999965,6916.899999999965,24787.99999999994,24787.99999999994,24787.99999999994,210034.40000000017
318,-207822.09999999974,0,-596.1766666666653,33052.79999999999,33052.79999999999,33052.79999999999,33052.79999999999,33052.79999999999,238133.59999999971
319,-114978.00000000003,0,329.5,3798.9000000000815,3798.9000000000815,3798.9000000000815,3798.9000000000815,3798.9000000000815,118018.80000000005
320,-149058.90000000043,0,713.9433333333363,0.0,1703.9000000001397,1703.9000000001397,1703.9000000001397,1703.9000000001397,146552.4000000005
321,-116966.09999999979,0,-555.0999999999985,17263.900000000023,17263.900000000023,17263.900000000023,17263.900000000023,17263.900000000023,133874.79999999976
322,-115809.79999999996,0,1460.58666666666,6630.400000000023,7768.399999999849,7768.399999999849,7768.399999999849,7768.399999999849,122192.29999999996
323,-112243.59999999993,0,1574.9699999999964,0.0,994.9999999995925,994.9999999995925,994.9999999995925,994.9999999995925,110493.59999999993
324,-111088.70000000046,0,794.6866666666489,0.0,2890.7000000000116,2890.7000000000116,2890.7000000000116,2890.7000000000116,104781.40000000043
325,-123857.59999999958,0,-1080.7633333333313,0.0,8612.600000000151,8612.600000000151,8612.600000000151,8612.600000000151,109581.39999999956
326,-112880.20000000011,0,-1218.136666666663,6284.5,10167.100000000035,10167.100000000035,10167.100000000035,10167.100000000035,120575.80000000009
327,-153362.60000000044,0,562.6633333333351,0.0,0.0,0.0,0.0,0.0,143643.4000000005
328,-127951.30000000005,0,-479.5999999999961,17582.79999999999,18134.5,18134.5,18134.5,18134.5,146085.80000000002
329,-142689.59999999998,0,-1000.8333333333236,10806.699999999953,23405.799999999814,23405.799999999814,23405.799999999814,23405.799999999814,153976.59999999998
330,-164259.29999999987,0,-1605.8499999999985,0.0,8779.399999999965,8779.399999999965,8779.399999999965,8779.399999999965,154526.09999999986
331,-210701.50000000017,0,-3263.073333333336,5959.899999999965,11775.900000000373,18959.899999999965,18959.899999999965,18959.899999999965,217666.2000000002
332,-141330.89999999962,0,702.8633333333346,16316.0,18757.5,18757.5,18757.5,18757.5,160088.39999999962
333,-138206.6999999995,0,-1141.166666666669,5954.500000000058,23997.49999999994,23997.49999999994,23997.49999999994,23997.49999999994,143764.3999999995
334,-151022.20000000024,0,-1044.1166666666588,0.0,0.0,0.0,0.0,0.0,129474.00000000023
335,-167358.6000000002,0,-590.7833333333352,0.0,0.0,0.0,0.0,0.0,148523.6000000002
336,-153184.8000000004,0,-169.27333333333323,0.0,0.0,0.0,0.0,0.0,142353.60000000038
337,-224374.89999999964,0,-1110.913333333323,0.0,2937.300000000105,2937.300000000105,2937.300000000105,2937.300000000105,221713.39999999964
338,-215118.80000000063,0,-746.9166666666715,14358.400000000023,22301.900000000373,22301.900000000373,22301.900000000373,22301.900000000373,226829.20000000065
339,-206691.1000000006,0,-479.9699999999939,0.0,1989.7000000000698,4035.0999999999767,4035.0999999999767,4035.0999999999767,202082.2000000006
340,-387186.00000000006,0,-4405.316666666669,0.0,0.0,7253.600000000093,7253.600000000093,7253.600000000093,365213.70000000007
341,-358260.3999999997,0,-1418.7900000000059,24901.099999999977,27850.39999999985,30065.10000000015,30065.10000000015,30065.10000000015,383161.49999999965
342,-275532.09999999986,0,652.9400000000023,39946.20000000001,49414.40000000014,54980.00000000006,54980.00000000006,54980.00000000006,315478.2999999999
343,-156776.29999999946,0,1053.1566666666597,15380.700000000012,15380.700000000012,19745.900000000023,19745.900000000023,19745.900000000023,169898.99999999942
344,-115991.79999999957,0,251.37000000000748,1028.5999999999185,15296.300000000163,15296.300000000163,15296.300000000163,15296.300000000163,116712.8999999995
345,-141945.19999999995,0,-144.28333333335468,0.0,11968.500000000058,11968.500000000058,11968.500000000058,11968.500000000058,139463.2
346,-185431.1999999999,0,838.7299999999983,0.0,356.0000000001746,356.0000000001746,356.0000000001746,356.0000000001746,182296.49999999988
347,-251759.29999999978,0,-474.2666666666628,11916.20000000007,11916.20000000007,39523.600000000035,39523.600000000035,39523.600000000035,262659.4999999998
348,-231087.1000000002,0,-3333.9266666666686,0.0,0.0,2344.29999999993,2344.29999999993,2344.29999999993,211279.2000000002
349,-254420.59999999945,0,-910.0999999999985,0.0,7624.999999999418,25675.20000000007,25675.20000000007,25675.20000000007,246995.19999999946
350,-138639.39999999938,0,1486.3566666666666,0.0,10667.199999999953,10667.199999999953,10667.199999999953,10667.199999999953,128679.79999999938
351,-181912.89999999927,0,-1959.536666666679,0.0,0.0,0.0,0.0,0.0,159346.9999999993
352,-147630.69999999978,0,-381.50000000000483,2497.29999999993,14956.09999999957,14956.09999999957,14956.09999999957,14956.09999999957,150228.09999999974
353,-160733.6,0,-763.3233333333361,0.0,10230.199999999837,10230.199999999837,10230.199999999837,10230.199999999837,145574.40000000002
354,-153979.6000000005,0,178.08666666667582,0.0,0.0,0.0,0.0,0.0,132787.6000000005
355,-178805.39999999976,0,-1974.4433333333302,0.0,22135.499999999884,22135.499999999884,22135.499999999884,22135.499999999884,174542.19999999975
356,-144768.30000000013,0,-1274.013333333335,0.0,15412.79999999993,15412.79999999993,15412.79999999993,15412.79999999993,144750.4000000001
357,-204850.19999999943,0,-1485.4233333333395,22420.800000000047,22420.800000000047,44512.90000000002,44512.90000000002,44512.90000000002,226623.89999999944
358,-160643.59999999945,0,779.5366666666669,0.0,9256.700000000128,9256.700000000128,9256.700000000128,9256.700000000128,158457.79999999944
359,-164078.90000000008,0,287.32999999999447,0.0,12934.0,12934.0,12934.0,12934.0,165938.10000000003
360,-143263.19999999992,0,-1014.8233333333288,0.0,0.0,13877.099999999977,13877.099999999977,13877.099999999977,139778.4999999999
361,-131658.09999999998,0,568.3199999999958,0.0,0.0,0.0,0.0,0.0,103432.39999999994
362,-49212.29999999992,0,-808.9266666666687,0.0,0.0,0.0,0.0,0.0,44121.69999999991
363,-64977.99999999981,0,-434.15333333333547,0.0,34.99999999994179,34.99999999994179,34.99999999994179,34.99999999994179,64926.099999999824
364,-61600.60000000012,0,-326.09666666666936,0.0,99.60000000009313,99.60000000009313,99.60000000009313,99.60000000009313,58398.00000000014
